,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
10633,108年01月11日 14時40分29秒,花蓮縣花蓮市明禮路31之1號前0.0公尺東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.61051299999998,23.979619
10753,108年01月11日 16時38分00秒,花蓮縣新城鄉新城村草林33-12號,死亡0;受傷1,自用-小客車;普通重型-機車,121.623089,24.107976
10795,108年01月11日 17時10分56秒,花蓮縣豐濱鄉台11線 41公里,死亡0;受傷1,普通重型-機車,121.52403999999999,23.579618
10875,108年01月11日 17時56分00秒,花蓮縣花蓮市重慶路石來運轉停車場,死亡0;受傷1,自用-小客車;普通重型-機車,121.61117,23.974003
11004,108年01月11日 19時47分49秒,花蓮縣花蓮市中美路42號西側,死亡0;受傷2,行人-人;普通重型-機車,121.618727,23.982873
11208,108年01月12日 02時53分00秒,花蓮縣新城鄉大漢村康樂路18號前5.0公尺,死亡0;受傷1,自用-小客車,121.60338899999999,24.041257
11218,108年01月12日 05時45分00秒,花蓮縣花蓮市中正路600號前0.0公尺東側,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.61102,23.979626
11386,108年01月12日 10時24分18秒,花蓮縣花蓮市福建街口 / 花蓮縣花蓮市仁愛街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.606575,23.972721
11420,108年01月12日 10時58分30秒,花蓮縣花蓮市進豐街與明心街口,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車;自用-小客車,121.60690600000001,23.98516
11437,108年01月12日 11時12分25秒,花蓮縣花蓮市府前路東側 / 花蓮縣花蓮市中興路南側,死亡0;受傷1,自用-小客車;普通重型-機車,121.62136000000001,23.997128
11463,108年01月12日 11時38分55秒,花蓮縣吉安鄉仁里村中正路1段口 / 花蓮縣吉安鄉東昌村東海十三街口,死亡0;受傷2,普通重型-機車;乘客-人,121.590599,23.964653
11695,108年01月12日 15時20分42秒,花蓮縣吉安鄉永安村北安街105巷前0.0公尺口,死亡0;受傷1,普通重型-機車;自用-小客車,121.58123799999998,23.983972
11713,108年01月12日 15時44分59秒,花蓮縣花蓮市國聯一路口 / 花蓮縣花蓮市國聯三路口,死亡0;受傷1,自用-小客車;行人-人,121.602818,23.99158
11771,108年01月12日 16時50分00秒,花蓮縣花蓮市博愛街與建國路107巷口,死亡0;受傷1,自用-小客車;電動輔助自行車-慢車,121.601526,23.982116
11803,108年01月12日 17時11分52秒,花蓮縣吉安鄉南海十二街與光華一街口,死亡0;受傷1,自用-小客車;自用-小客車,121.582675,23.937282999999997
11897,108年01月12日 18時40分00秒,花蓮縣吉安鄉南濱路一段與南海二街口,死亡0;受傷2,電動自行車-慢車;行人-人,121.60032,23.953106
11957,108年01月12日 19時52分04秒,花蓮縣吉安鄉木瓜溪橋北上車道,死亡0;受傷1,普通重型-機車;腳踏自行車-慢車,121.539198,23.932628
11963,108年01月12日 20時05分43秒,花蓮縣壽豐鄉志學村中正路156號,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車,121.533716,23.905202
12006,108年01月12日 21時34分21秒,花蓮縣秀林鄉景美村加灣6之6號前,死亡0;受傷1,普通重型-機車;行人-人,121.60752600000001,24.066191
12010,108年01月12日 21時40分12秒,花蓮縣秀林鄉景美村加灣6之6號前三岔路口北上車道,死亡0;受傷2,普通重型-機車;行人-人,121.60811899999999,24.070054000000003
12066,108年01月12日 23時11分00秒,花蓮縣花蓮市中美路口 / 花蓮縣花蓮市府前路附近,死亡0;受傷1,普通重型-機車;計程車-小客車,121.621118,23.985778
12067,108年01月12日 23時18分21秒,花蓮縣花蓮市中山路887號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.595698,23.994498
12142,108年01月13日 07時19分00秒,花蓮縣花蓮市榮正街附近 / 花蓮縣花蓮市中和街,死亡0;受傷1,自用-小客車;普通重型-機車,121.598611,23.973957000000002
12161,108年01月13日 08時02分00秒,花蓮縣壽豐鄉共和村吉利路口 / 花蓮縣壽豐鄉共和村魚池路口,死亡0;受傷2,自用-小客車;自用-小客車,121.514241,23.868978
12174,108年01月13日 08時23分25秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市自由街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.60314299999999,23.979848
12210,108年01月13日 09時09分00秒,花蓮縣吉安鄉荳蘭五街與宜昌六街口,死亡0;受傷1,自用-小客車;自用-小客車;自用-小客車;乘客-人,121.582734,23.972483
12277,108年01月13日 10時25分07秒,花蓮縣吉安鄉建國路二段27號前0.0公尺南側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.58338400000001,23.989492000000002
12333,108年01月13日 11時20分00秒,花蓮縣花蓮市民享九街口 / 花蓮縣花蓮市忠義二街口,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用),121.631948,23.99632
12334,108年01月13日 11時23分19秒,花蓮縣花蓮市建國路2段432號前0.0公尺北側,死亡0;受傷2,行人-人;普通重型-機車,121.57441899999999,23.993228
12395,108年01月13日 12時33分00秒,花蓮縣玉里鎮台9線 287公里300.0公尺處東側向機、慢車道,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.32976599999999,23.382675
12405,108年01月13日 12時45分40秒,花蓮縣秀林鄉銅門村9鄰銅門77-6號前,死亡0;受傷1,普通重型-機車;自用-小客車,121.49371699999999,23.96424
12461,108年01月13日 13時50分08秒,花蓮縣吉安鄉海岸路420之1號前0.0公尺西側,死亡0;受傷1,普通重型-機車;普通重型-機車,121.59031100000001,23.950426
12613,108年01月13日 16時52分00秒,花蓮縣花蓮市中正路口 / 花蓮縣花蓮市中原路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.5977,23.970894
12635,108年01月13日 17時15分28秒,花蓮縣壽豐鄉志學村中華路2段172號前5.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車,121.524698,23.887889
12802,108年01月13日 20時40分00秒,花蓮縣花蓮市民光381號(民光市場旁),死亡0;受傷2,自用-小客車;電動自行車-慢車;乘客-人,121.61623,24.002192
12890,108年01月14日 00時15分00秒,花蓮縣新城鄉台9線 190公里800.0公尺處南側向機、慢車道,死亡0;受傷2,普通重型-機車;普通重型-機車,121.612276,24.089006
12921,108年01月14日 06時15分05秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市仁愛街口,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.60163100000001,23.978932
13205,108年01月14日 10時03分26秒,花蓮縣吉安鄉中正路2段286號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.584347,23.956318
13272,108年01月14日 11時30分00秒,花蓮縣花蓮市港濱路41之2號,死亡0;受傷1,自用-小客車,121.63874799999999,23.995273
13285,108年01月14日 11時37分00秒,花蓮縣花蓮市中和街口 / 花蓮縣花蓮市福建街,死亡0;受傷1,普通重型-機車;自用-小客車,121.602327,23.970005
13385,108年01月14日 13時18分00秒,花蓮縣花蓮市國盛二街口 / 花蓮縣花蓮市國民八街口,死亡0;受傷1,腳踏自行車-慢車;自用-小貨車(含客、貨兩用),121.606325,23.993448
13393,108年01月14日 13時20分51秒,花蓮縣瑞穗鄉瑞美村新生路口 / 花蓮縣瑞穗鄉瑞美村中興路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.38049199999999,23.495794
13434,108年01月14日 14時16分36秒,花蓮縣吉安鄉中央路3段南側 / 花蓮縣吉安鄉建國路1段東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.588052,23.986939000000003
13471,108年01月14日 14時50分00秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市林森路,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,121.602724,23.979572
13521,108年01月14日 15時41分00秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市三民街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.607201,23.982525
13578,108年01月14日 16時30分07秒,花蓮縣壽豐鄉海岸公路,死亡0;受傷1,普通重型-機車;自用-小客車,121.56095400000001,23.768222
13594,108年01月14日 16時45分00秒,花蓮縣花蓮市商校街174號前0.0公尺,死亡0;受傷1,行人-人;自用-小客車,121.60197600000001,23.987254999999998
13604,108年01月14日 16時55分00秒,花蓮縣吉安鄉建國路二段與建國路二段149巷口,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.578243,23.991682
13615,108年01月14日 17時00分00秒,花蓮縣花蓮市和平路91號前20.0公尺東側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.60728700000001,23.96913
13649,108年01月14日 17時21分30秒,花蓮縣吉安鄉北昌村建國路一段222號北側,死亡0;受傷2,普通重型-機車;普通重型-機車,121.588677,23.986836
13666,108年01月14日 17時35分00秒,花蓮縣花蓮市中山路375號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人,121.605671,23.98181
13739,108年01月14日 18時15分00秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市林森路,死亡0;受傷1,普通重型-機車;自用-小客車,121.60053899999998,23.980859
13878,108年01月14日 21時06分00秒,花蓮縣吉安鄉吉豐路1段口 / 花蓮縣吉安鄉南埔八街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.586845,23.964270000000003
13898,108年01月14日 21時30分32秒,花蓮縣花蓮市榮正街口 / 花蓮縣花蓮市無名路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.607446,23.978382999999997
14006,108年01月15日 06時58分00秒,花蓮縣新城鄉嘉里村嘉里二路南側 / 花蓮縣新城鄉嘉里三街南側,死亡0;受傷1,普通重型-機車;自用-小客車,121.606682,24.017579
14041,108年01月15日 07時31分16秒,花蓮縣花蓮市新興路前0.0公尺東側,死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車,121.613919,23.985856
14052,108年01月15日 07時35分07秒,花蓮縣花蓮市林政街34號對面,死亡0;受傷1,乘客-人;腳踏自行車-慢車;自用-小客車,121.59614499999999,23.978342
14179,108年01月15日 09時05分08秒,花蓮縣花蓮市中美路與松園街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.617883,23.982302999999998
14280,108年01月15日 10時55分39秒,花蓮縣花蓮市沙基拉雅街111號前0.0公尺,死亡0;受傷2,行人-人;普通重型-機車;乘客-人,121.58195800000001,24.0105
14386,108年01月15日 12時44分00秒,花蓮縣玉里鎮民國路2段口 / 花蓮縣玉里鎮建國四街,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.320328,23.338728
14407,108年01月15日 13時13分00秒,花蓮縣花蓮市大同街341號,死亡0;受傷1,租賃車-小客車;普通重型-機車,121.606553,23.980759
14511,108年01月15日 15時19分11秒,花蓮縣光復鄉大富村中山路東側 / 花蓮縣光復鄉大富村大農路東側,死亡0;受傷1,自用-小客車;自用-小客車;乘客-人,121.417728,23.614855
14538,108年01月15日 15時48分00秒,花蓮縣花蓮市國富二街西側 / 花蓮縣花蓮市富祥街,死亡0;受傷1,自用-小客車;普通輕型-機車,121.592823,23.992317
14614,108年01月15日 17時00分00秒,花蓮縣秀林鄉和中路14號前倒5號前,死亡0;受傷1,自用-小客車;普通重型-機車,121.741445,24.270868
14630,108年01月15日 17時13分00秒,花蓮縣花蓮市福建街219號前0.0公尺南側,死亡0;受傷1,電動自行車-慢車;普通重型-機車,121.602985,23.970513
14633,108年01月15日 17時15分00秒,花蓮縣花蓮市富強路南側 / 花蓮縣花蓮市裕祥路西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.598584,23.998638
14645,108年01月15日 17時20分40秒,花蓮縣秀林鄉台8線 188公里300.0公尺處東側向機、慢車道,死亡0;受傷1,自用-小客車,121.632997,24.141095
14665,108年01月15日 17時38分00秒,花蓮縣吉安鄉海岸路86號前0.0公尺,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車,121.592098,23.960684
14737,108年01月15日 18時24分20秒,花蓮縣花蓮市中美路北側 / 花蓮縣花蓮市民權三街東側,死亡0;受傷1,自用-小客車;自用-小客車,121.618909,23.983252
14942,108年01月15日 22時39分04秒,花蓮縣花蓮市富國路43號旁,死亡0;受傷2,普通重型-機車;乘客-人,121.596668,23.991372
15096,108年01月16日 07時35分00秒,花蓮縣花蓮市民權四街東側 / 花蓮縣花蓮市民德四街,死亡0;受傷1,自用-小客車;普通重型-機車,121.620993,23.983452
15109,108年01月16日 07時39分51秒,花蓮縣花蓮市福光街口 / 花蓮縣花蓮市佐倉街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.58675,24.011796
15181,108年01月16日 08時10分50秒,花蓮縣壽豐鄉中華路三段1號前路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.52515,23.890929999999997
15295,108年01月16日 09時35分16秒,花蓮縣花蓮市中華路西側 / 花蓮縣花蓮市博愛街東側,死亡0;受傷1,電動自行車-慢車;自用-小客車,121.607476,23.976008
15313,108年01月16日 09時53分42秒,花蓮縣吉安鄉中原路1段口 / 花蓮縣吉安鄉中原路1段口,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.59013,23.977839000000003
15326,108年01月16日 10時05分00秒,花蓮縣花蓮市中山路東側 / 花蓮縣花蓮市國聯二路,死亡0;受傷1,電動自行車-慢車;普通重型-機車,121.601003,23.987776
15407,108年01月16日 11時36分04秒,花蓮縣花蓮市中央路3段707號前0.0公尺東側,死亡0;受傷1,普通重型-機車;普通重型-機車,121.592547,23.996205
15452,108年01月16日 12時35分00秒,花蓮縣吉安鄉南濱路1段西側 / 花蓮縣吉安鄉南海五街,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.59786000000001,23.947861
15453,108年01月16日 12時37分00秒,花蓮縣花蓮市中央路三段北側 / 花蓮縣花蓮市中央路三段西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.587756,23.986624
15469,108年01月16日 12時55分40秒,花蓮縣吉安鄉北安街160巷5號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,121.57733799999998,23.979251
15774,108年01月16日 17時43分08秒,花蓮縣吉安鄉中山路3段662號前0.0公尺,死亡0;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,121.56105500000001,23.983128
15826,108年01月16日 18時11分16秒,花蓮縣花蓮市進豐街口 / 花蓮縣花蓮市明心街口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.606799,23.985232999999997
15861,108年01月16日 18時36分00秒,花蓮縣玉里鎮縣193線 101公里,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用),121.36643000000001,23.409701000000002
15874,108年01月16日 18時43分51秒,花蓮縣花蓮市延平路與明智街口,死亡0;受傷4,普通重型-機車;普通重型-機車;乘客-人;乘客-人,121.601596,23.984852
16011,108年01月16日 20時47分00秒,花蓮縣吉安鄉永安村建國路二段南側 / 花蓮縣吉安鄉永安村北安街西側,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人,121.578246,23.991705
16040,108年01月16日 21時29分25秒,花蓮縣吉安鄉東海一街與東里十一街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.597334,23.965991
16130,108年01月17日 02時05分37秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市復興街口,死亡0;受傷1,計程車-小客車;行人-人,121.60643799999998,23.98207
16307,108年01月17日 08時00分27秒,花蓮縣花蓮市三民街口 / 花蓮縣花蓮市民國路口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.60856499999998,23.980745000000002
16464,108年01月17日 10時46分56秒,花蓮縣花蓮市三民街東側 / 花蓮縣花蓮市公園路,死亡0;受傷1,電動自行車-慢車;自用-小客車,121.611282,23.977226
16478,108年01月17日 11時10分00秒,花蓮縣花蓮市國富十街口 / 花蓮縣花蓮市富強路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.596622,23.996614
16503,108年01月17日 11時38分09秒,花蓮縣花蓮市五權街口 / 花蓮縣花蓮市北濱街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.613923,23.973717
16586,108年01月17日 13時19分07秒,花蓮縣花蓮市和平路與林森路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.600571,23.978025
16773,108年01月17日 16時50分00秒,花蓮縣新城鄉嘉里村嘉里二路172號前100.0公尺北側,死亡0;受傷4,自用-小客車;普通重型-機車;乘客-人;乘客-人;乘客-人,121.60478799999999,24.01749
