,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
307619,108年12月01日 11時40分10秒,新竹市東區公道五路二段212巷口,死亡0;受傷2,自用-小客車;自用-小客車,121.002778,24.800777
307663,108年12月01日 12時30分00秒,新竹市東區柴橋路18號,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.96604599999999,24.772545
307846,108年12月01日 15時50分00秒,新竹市香山區延平路二段571號北側,死亡0;受傷1,普通重型-機車;自用-小客車,120.92763799999999,24.804845
307932,108年12月01日 17時29分00秒,新竹市東區中正路160號前,死亡0;受傷1,普通輕型-機車;自用-小貨車(含客、貨兩用),120.966477,24.809646
307942,108年12月01日 17時37分43秒,新竹市北區東大路2段口 / 新竹市北區水田街口,死亡0;受傷1,普通重型-機車;腳踏自行車-慢車,120.96791200000001,24.817099
307965,108年12月01日 18時00分00秒,新竹市東區工業東三路與工業東四路口,死亡0;受傷1,自用-小客車;自用-小客車,121.00551399999999,24.776203
308019,108年12月01日 19時04分00秒,新竹市北區民富街178巷口,死亡0;受傷1,自用-小客車;行人-人,120.959127,24.80659
308103,108年12月01日 21時08分00秒,新竹市東區中華路一段193號,死亡0;受傷1,普通重型-機車;普通重型-機車,120.991781,24.814272
308187,108年12月02日 00時09分00秒,新竹市北區東大、吉羊,死亡0;受傷1,自用-小客車;普通重型-機車,120.95664,24.825634
308192,108年12月02日 00時44分00秒,新竹市東區林森路西大路口,死亡0;受傷1,民營客運-大客車;普通重型-機車,120.96665300000001,24.800504
308197,108年12月02日 01時06分21秒,新竹市北區延平路一段212號前,死亡0;受傷1,普通重型-機車,120.95511100000002,24.805019
308216,108年12月02日 05時32分00秒,新竹市北區光華東街107號前0.0公尺,死亡0;受傷1,普通重型-機車,120.97466899999999,24.817797
308234,108年12月02日 06時45分00秒,新竹市東區西大路口 / 新竹市東區食品路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.972508,24.794782
308293,108年12月02日 07時40分00秒,新竹市東區食品路明湖路,死亡0;受傷2,普通重型-機車;普通重型-機車,120.968359,24.793745
308319,108年12月02日 07時50分00秒,新竹市東區西大路地下道(機車專用道),死亡0;受傷2,普通重型-機車;普通重型-機車,120.967697,24.799068
308342,108年12月02日 08時07分00秒,新竹市北區中正路經國路二段路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.96445600000001,24.811958999999998
308358,108年12月02日 08時14分00秒,新竹市東區新光路42巷口,死亡0;受傷1,普通重型-機車;自用-小客車,120.989443,24.802511
